Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P006098,Latin America and Caribbean,Belize,Closed,Road Maintenance & Rehabilitation Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006098,1988-05-31T00:00:00Z,12/31/1992,,,,,,,,,Specific Investment Loan,,,(Historic)Highways,,,,
P007589,Latin America and Caribbean,United Mexican States,Closed,Ports Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007589,1988-05-31T00:00:00Z,6/30/1994,,,,,,,,,Specific Investment Loan,C,,Ports/Waterways,,,,
P006376,Latin America and Caribbean,Federative Republic of Brazil,Closed,Port Technical Assistance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006376,1988-05-24T00:00:00Z,6/30/1994,,,,,,,,,Specific Investment Loan,C,,Ports/Waterways,,,,
P006438,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northeast Endemic Disease Control Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006438,1988-03-31T00:00:00Z,6/30/1996,,,,,,,,,Specific Investment Loan,C,,Health,,,,
P005976,Latin America and Caribbean,Argentine Republic,Closed,Banking Sector Loan (BSL) Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005976,1988-03-29T00:00:00Z,11/30/1989,,,,,,,,,Sector Adjustment Loan,,,(Historic)Financial adjustment,,,,
P005963,Latin America and Caribbean,Argentine Republic,Closed,Municipal Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005963,1988-03-22T00:00:00Z,3/31/1996,,,,,,,,,Specific Investment Loan,C,,"Other Water Supply, Sanitation and Waste Management",Other Transportation,Sub-National Government,,
P008138,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Water Supply Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008138,1988-03-22T00:00:00Z,1/30/1999,,,31600000,,,31600000,,,Specific Investment Loan,C,,Water Supply,Central Government (Central Agencies),,,
P007643,Latin America and Caribbean,United Mexican States,Closed,Agricultural Sector Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007643,1988-03-15T00:00:00Z,11/15/1990,,,,,,,,,Sector Adjustment Loan,,,(Historic)Agriculture adjustment,,,,
P007639,Latin America and Caribbean,United Mexican States,Closed,Fertilizer Sector Loan,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007639,1988-03-15T00:00:00Z,12/31/1993,,,,,,,,,Sector Adjustment Loan,,,(Historic)Fertilizer and other chemicals,,,,
P007660,Latin America and Caribbean,United Mexican States,Closed,Steel Sector Restructuring Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007660,1988-03-03T00:00:00Z,12/31/1996,,,,,,,,,Sector Investment and Maintenance Loan,C,,Trade,Renewable Energy Biomass,,,
P006175,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Emergency Social Fund Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006175,1988-03-01T00:00:00Z,10/31/1991,,,,,,,,,Specific Investment Loan,,,Social Protection,,,,
P006834,Latin America and Caribbean,Republic of Colombia,Closed,Caja Agraria Institutional Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006834,1988-02-09T00:00:00Z,6/30/1994,,,,,,,,,Financial Intermediary Loan,C,,(Historic)Other agriculture,,,,
P007448,Latin America and Caribbean,Jamaica,Closed,Education Program Preparation & Student Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007448,1988-01-12T00:00:00Z,12/31/1994,,,,,,,,,Specific Investment Loan,C,,(Historic)Other education,,,,
P007097,Latin America and Caribbean,Republic of Ecuador,Closed,National Low Income Housing Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007097,1988-01-12T00:00:00Z,6/30/1994,,,,,,,,,Specific Investment Loan,C,,(Historic)Urban housing,,,,
P007103,Latin America and Caribbean,Republic of Ecuador,Closed,Financial Sector Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007103,1987-12-22T00:00:00Z,12/31/1989,,,,,,,,,Sector Adjustment Loan,,,(Historic)Financial adjustment,,,,
P006422,Latin America and Caribbean,Federative Republic of Brazil,Closed,Minas Gerais Forestry Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006422,1987-12-17T00:00:00Z,12/31/1996,,,,,,,,,Specific Investment Loan,C,,Forestry,Central Government (Central Agencies),,,
P006633,Latin America and Caribbean,Republic of Chile,Closed,Structural Adjustment Loan Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006633,1987-12-15T00:00:00Z,6/30/1989,,,,,,,,,Structural Adjustment Loan,,,(Historic)Economic management,,,,
P006799,Latin America and Caribbean,Republic of Colombia,Closed,Power Sector Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006799,1987-12-08T00:00:00Z,9/30/1990,,,,,,,,,Sector Adjustment Loan,C,,(Historic)Electric power and other energy adjustment,,,,
P006442,Latin America and Caribbean,Federative Republic of Brazil,Closed,Itaparica Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006442,1987-11-17T00:00:00Z,12/31/1997,,,774300000,,,774300000,,,Specific Investment Loan,C,,"Other Agriculture, Fishing and Forestry",Social Protection,Other Transportation,,
P007652,Latin America and Caribbean,United Mexican States,Closed,Trade Policy Loan Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007652,1987-11-12T00:00:00Z,12/31/1988,,,,,,,,,Sector Adjustment Loan,,,(Historic)Trade policy reform,,,,
P007657,Latin America and Caribbean,United Mexican States,Closed,Manpower Training Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007657,1987-10-06T00:00:00Z,12/31/1993,,,,,,,,,Specific Investment Loan,,,Vocational training,,,,
P007642,Latin America and Caribbean,United Mexican States,Closed,Highway Maintenance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007642,1987-10-06T00:00:00Z,6/30/1995,,,,,,,,,Specific Investment Loan,C,,(Historic)Highways,,,,
P007163,Latin America and Caribbean,Republic of El Salvador,Closed,Earthquake Reconstruction Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007163,1987-09-15T00:00:00Z,6/30/1996,,,,,,,,,Emergency Recovery Loan,C,,General finance sector,Other Education,"Other Water Supply, Sanitation and Waste Management",,
P006165,Latin America and Caribbean,Plurinational State of Bolivia,Closed,La Paz Municipal Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006165,1987-08-04T00:00:00Z,10/31/1996,,,,,,,,,Specific Investment Loan,C,,Sub-National Government,Roads and highways,"Other Water Supply, Sanitation and Waste Management",,
P007444,Latin America and Caribbean,Jamaica,Closed,Power Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007444,1987-08-04T00:00:00Z,6/30/1995,,,,,,,,,Specific Investment Loan,C,,(Historic)Electric power and other energy adjustment,,,,
P006425,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northeast Rural Development Project (08) - ALAGOAS,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006425,1987-06-30T00:00:00Z,9/30/1996,,,,,,,,,Specific Investment Loan,C,,Irrigation and Drainage,"Agricultural Extension, Research, and Other Support Activities",Micro- and SME finance,,
P006392,Latin America and Caribbean,Federative Republic of Brazil,Closed,Livestock Disease Control Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006392,1987-06-30T00:00:00Z,3/31/1997,,,,,,,,,Specific Investment Loan,C,,Animal production,"Agricultural Extension, Research, and Other Support Activities",,,
P006426,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northeast Rural Development Project (10) Minas Gerais,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006426,1987-06-30T00:00:00Z,12/31/1996,,,,,,,,,Specific Investment Loan,C,,Irrigation and Drainage,"Agricultural Extension, Research, and Other Support Activities",Micro- and SME finance,,
P006433,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northeast Rural Development Project (07) MARANHAO,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006433,1987-06-30T00:00:00Z,12/31/1996,,,,,,,,,Specific Investment Loan,C,,Irrigation and Drainage,"Agricultural Extension, Research, and Other Support Activities",Micro- and SME finance,,
P006445,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northeast Rural Development Project (09) - Paraiba,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006445,1987-06-30T00:00:00Z,12/31/1996,,,,,,,,,Specific Investment Loan,C,,Irrigation and Drainage,"Agricultural Extension, Research, and Other Support Activities",Credit Reporting and Secured Transactions,,
P007595,Latin America and Caribbean,United Mexican States,Closed,Small & Medium Scale Industry Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007595,1987-06-25T00:00:00Z,2/28/1995,,,,,,,,,Financial Intermediary Loan,C,,(Historic)Small scale enterprise,,,,
P006416,Latin America and Caribbean,Federative Republic of Brazil,Closed,Railway Rehabilitation Project (FEPASA),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006416,1987-06-25T00:00:00Z,12/31/1995,,,,,,,,,Specific Investment Loan,C,,Railways,Sub-National Government,,,
P007593,Latin America and Caribbean,United Mexican States,Closed,Agricultural Extension Project - PROCATI,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007593,1987-06-25T00:00:00Z,6/30/1993,,,,,,,,,Specific Investment Loan,,,(Historic)Agricultural extension,,,,
P005968,Latin America and Caribbean,Argentine Republic,Closed,SEGBA V,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005968,1987-06-23T00:00:00Z,9/14/2002,,,1825600000,,,1825600000,,,Specific Investment Loan,A,,Power,,,,
P006168,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Reconstruction Import Credit II Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006168,1987-06-23T00:00:00Z,12/31/1992,,,,,,,,,Sector Adjustment Loan,,,(Historic)Non-sector specific,,,,
P006176,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Emergency Social Fund Project (01),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006176,1987-06-23T00:00:00Z,1/31/1989,,,,,,,,,Specific Investment Loan,,,Social Protection,,,,
P007462,Latin America and Caribbean,Jamaica,Closed,Public Enterprises Sector Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007462,1987-06-17T00:00:00Z,12/31/1988,,,,,,,,,Sector Adjustment Loan,,,(Historic)Public enterprise reform,,,,
P007445,Latin America and Caribbean,Jamaica,Closed,Trade & Financial Sector Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007445,1987-06-17T00:00:00Z,12/31/1988,,,,,,,,,Sector Adjustment Loan,C,,(Historic)Trade policy reform,,,,
P007454,Latin America and Caribbean,Jamaica,Closed,Sugar Rehabilitation Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007454,1987-06-17T00:00:00Z,9/30/1995,,,,,,,,,Specific Investment Loan,C,,Agro-industry,Irrigation and Drainage,"Agricultural Extension, Research, and Other Support Activities",,
P007455,Latin America and Caribbean,Jamaica,Closed,Population & Health Project (01),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007455,1987-06-16T00:00:00Z,12/31/1995,,,,,,,,,Specific Investment Loan,C,,Health,,,,
P008150,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Technical Assistance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008150,1987-06-16T00:00:00Z,9/30/1991,,,,,,,,,Technical Assistance Loan,,,(Historic)Public financial management,,,,
P007592,Latin America and Caribbean,United Mexican States,Closed,Agricultural Credit Project (09),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007592,1987-06-16T00:00:00Z,6/30/1992,,,,,,,,,Financial Intermediary Loan,,,(Historic)Agricultural credit,,,,
P008142,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Structural Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008142,1987-06-16T00:00:00Z,12/31/1988,,,,,,,,,Structural Adjustment Loan,,,(Historic)Economic management,,,,
P006440,Latin America and Caribbean,Federative Republic of Brazil,Closed,Industrial Pollution Control Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006440,1987-06-09T00:00:00Z,6/30/1996,,,,,,,,,Specific Investment Loan,C,,"Other Industry, Trade and Services",Central Government (Central Agencies),Sub-National Government,,
P006642,Latin America and Caribbean,Republic of Chile,Closed,Pehuenche Hydroelectric Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006642,1987-06-09T00:00:00Z,6/30/1994,,,,,,,,,Specific Investment Loan,C,,(Historic)Hydro,,,,
P006645,Latin America and Caribbean,Republic of Chile,Closed,Alto Jahuel-Polpaico Transmission Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006645,1987-06-09T00:00:00Z,6/30/1994,,,,,,,,,Specific Investment Loan,C,,(Historic)Distribution and transmission,,,,
P006410,Latin America and Caribbean,Federative Republic of Brazil,Closed,State Highways Management Project - Sao Paulo,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006410,1987-06-09T00:00:00Z,12/31/1995,,,,,,,,,Sector Investment and Maintenance Loan,C,,Roads and highways,Sub-National Government,,,
P006810,Latin America and Caribbean,Republic of Colombia,Closed,National Highways Sector Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006810,1987-06-09T00:00:00Z,12/31/1993,,,,,,,,,Sector Investment and Maintenance Loan,C,,(Historic)Highways,,,,
P006976,Latin America and Caribbean,Commonwealth of Dominica,Closed,Structural Adjustment Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006976,1987-06-09T00:00:00Z,6/30/1992,,,,,,,,,Structural Adjustment Loan,,,(Historic)Economic management,,,,
P006163,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Power Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006163,1987-06-09T00:00:00Z,12/31/1994,,,,,,,,,Technical Assistance Loan,C,,(Historic)Distribution and transmission,,,,
P006160,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Public Financial Management Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006160,1987-05-28T00:00:00Z,6/30/1994,,,,,,,,,Technical Assistance Loan,C,,(Historic)Public financial management,,,,
P007615,Latin America and Caribbean,United Mexican States,Closed,Urban Transport Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007615,1987-05-28T00:00:00Z,6/30/1998,,,143200000,,,143200000,,,Specific Investment Loan,C,,Roads and highways,Other Transportation,Central Government (Central Agencies),,
P006366,Latin America and Caribbean,Federative Republic of Brazil,Closed,Urban Transport Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006366,1987-05-26T00:00:00Z,12/31/1992,,,,,,,,,Sector Investment and Maintenance Loan,C,,(Historic)Urban transport,,,,
P005970,Latin America and Caribbean,Argentine Republic,Closed,Trade Policy & Export Diversification Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005970,1987-05-19T00:00:00Z,12/31/1990,,,,,,,,,Sector Adjustment Loan,,,(Historic)Industrial adjustment,,,,
P006431,Latin America and Caribbean,Federative Republic of Brazil,Closed,Skills Formation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006431,1987-05-12T00:00:00Z,12/31/1997,,,,,,,,,Specific Investment Loan,C,,Vocational training,Central Government (Central Agencies),,,
P007373,Latin America and Caribbean,Republic of Honduras,Closed,Rural Primary Education Management Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007373,1987-05-05T00:00:00Z,12/31/1995,,,,,,,,,Technical Assistance Loan,C,,Primary Education,Central Government (Central Agencies),,,
P005944,Latin America and Caribbean,Argentine Republic,Closed,Bahia Blanca I Port Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005944,1987-05-05T00:00:00Z,12/31/1993,,,,,,,,,Specific Investment Loan,C,,Ports/Waterways,,,,
P007111,Latin America and Caribbean,Republic of Ecuador,Closed,Emergency Petroleum Reconstruction Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007111,1987-05-05T00:00:00Z,6/30/1991,,,,,,,,,Emergency Recovery Loan,,,"(Historic)Refining, storage and distribution",,,,
P008132,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Refinery Modernization Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008132,1987-04-28T00:00:00Z,12/31/1994,,,,,,,,,Specific Investment Loan,C,,"(Historic)Refining, storage and distribution",,,,
P007308,Latin America and Caribbean,Republic of Haiti,Closed,Technical Assistance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007308,1987-04-28T00:00:00Z,2/28/1991,,,,,,,,,Technical Assistance Loan,,,(Historic)Public sector management adjustment,,,,
P006966,Latin America and Caribbean,Caribbean,Closed,OEC's Vocational Training and Technical Education Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006966,1987-04-28T00:00:00Z,6/30/1994,,,,,,,,,Financial Intermediary Loan,C,,Vocational training,,,,
P005966,Latin America and Caribbean,Argentine Republic,Closed,Small and Medium Scale Industry Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005966,1987-04-14T00:00:00Z,6/30/1994,,,,,,,,,Financial Intermediary Loan,,,(Historic)Small scale enterprise,,,,
P006973,Latin America and Caribbean,Commonwealth of Dominica,Closed,Power Project (01),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006973,1987-03-31T00:00:00Z,12/31/1995,,,,,,,,,Specific Investment Loan,C,,Power,,,,
P007307,Latin America and Caribbean,Republic of Haiti,Closed,Economic Recovery Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007307,1987-03-24T00:00:00Z,12/30/1988,,,,,,,,,Emergency Recovery Loan,,,(Historic)Economic management,,,,
P006079,Latin America and Caribbean,Barbados,Closed,Agricultural Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006079,1987-02-24T00:00:00Z,9/30/1995,,,,,,,,,Specific Investment Loan,C,,"Agricultural Extension, Research, and Other Support Activities",Agro-industry,"Other Agriculture, Fishing and Forestry",,
P007295,Latin America and Caribbean,Republic of Haiti,Closed,Transport Project (07),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007295,1987-02-03T00:00:00Z,6/30/1996,,,,,,,,,Sector Investment and Maintenance Loan,C,,Roads and highways,Ports/Waterways,Central Government (Central Agencies),,
P007588,Latin America and Caribbean,United Mexican States,Closed,Export Development Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007588,1987-01-20T00:00:00Z,12/31/1992,,,,,,,,,Financial Intermediary Loan,,,(Historic)Trade policy reform,,,,
P007096,Latin America and Caribbean,Republic of Ecuador,Closed,Guayaquil and Guayas Province Water Supply Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007096,1986-12-16T00:00:00Z,6/30/1997,,,,,,,,,Sector Investment and Maintenance Loan,C,,Water Supply,Sewerage,,,
P007821,Latin America and Caribbean,Republic of Panama,Closed,Structural Adjustment Loan Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007821,1986-12-11T00:00:00Z,12/31/1987,,,,,,,,,Structural Adjustment Loan,,,(Historic)Economic management,,,,
P006628,Latin America and Caribbean,Republic of Chile,Closed,Structural Adjustment Loan Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006628,1986-11-20T00:00:00Z,12/31/1987,,,,,,,,,Structural Adjustment Loan,,,(Historic)Economic management,,,,
P006369,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northeast Rural Development Project (04) PIAUI,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006369,1986-10-21T00:00:00Z,6/30/1996,,,,,,,,,Specific Investment Loan,C,,General finance sector,"Other Agriculture, Fishing and Forestry","Other Industry, Trade and Services",,
P006351,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northeast Rural Development Project (03) - BAHIA,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006351,1986-10-21T00:00:00Z,12/31/1995,,,,,,,,,Specific Investment Loan,C,,General finance sector,"Other Agriculture, Fishing and Forestry","Other Industry, Trade and Services",,
P006420,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northeast Rural Development Project (06) CEARA,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006420,1986-10-21T00:00:00Z,12/31/1995,,,,,,,,,Specific Investment Loan,C,,General finance sector,"Other Agriculture, Fishing and Forestry","Other Industry, Trade and Services",,
P006924,Latin America and Caribbean,Republic of Costa Rica,Closed,ATLANTIC AGRICULTURAL DEVELOPMENT,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006924,1986-10-21T00:00:00Z,6/30/1997,,,30000000,,,30000000,,,Specific Investment Loan,C,,Crops,Roads and highways,Central Government (Central Agencies),,
P007208,Latin America and Caribbean,Republic of Guatemala,Closed,Water Supply Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007208,1986-10-16T00:00:00Z,12/31/1995,,,,,,,,,Technical Assistance Loan,C,,(Historic)Urban water supply,,,,
P006067,Latin America and Caribbean,Commonwealth of The Bahamas,Closed,New Providence Island Water Supply and Sewerage Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006067,1986-10-14T00:00:00Z,6/30/1995,,,,,,,,,Specific Investment Loan,C,,(Historic)Urban water supply,,,,
P007093,Latin America and Caribbean,Republic of Ecuador,Closed,Agricultural Credit Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007093,1986-09-16T00:00:00Z,12/31/1994,,,,,,,,,Financial Intermediary Loan,C,,(Historic)Agriculture adjustment,,,,
P005962,Latin America and Caribbean,Argentine Republic,Closed,Power Engineering Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005962,1986-09-16T00:00:00Z,6/30/1993,,,,,,,,,Technical Assistance Loan,,,(Historic)Hydro,,,,
P006094,Latin America and Caribbean,Belize,Closed,Power Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006094,1986-08-05T00:00:00Z,12/31/1993,,,,,,,,,Specific Investment Loan,C,,(Historic)Other power and energy conversion,,,,
P007245,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,Bauxite Industry Technical Assistance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007245,1986-08-05T00:00:00Z,4/30/1995,,,,,,,,,Technical Assistance Loan,C,,(Historic)Mining and other extractive,,,,
P007599,Latin America and Caribbean,United Mexican States,Closed,Industrial Recovery Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007599,1986-07-29T00:00:00Z,12/31/1992,,,,,,,,,Financial Intermediary Loan,,,(Historic)Industrial restructuring,,,,
P007596,Latin America and Caribbean,United Mexican States,Closed,Industrial Technology Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007596,1986-07-29T00:00:00Z,12/31/1993,,,,,,,,,Specific Investment Loan,,,(Historic)Other industry,,,,
P007625,Latin America and Caribbean,United Mexican States,Closed,Trade Policy Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007625,1986-07-29T00:00:00Z,11/30/1991,,,,,,,,,Sector Adjustment Loan,,,(Historic)Trade policy reform,,,,
P006344,Latin America and Caribbean,Federative Republic of Brazil,Closed,Credit and Marketing Reform Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006344,1986-06-26T00:00:00Z,6/30/1993,,,,,,,,,Sector Adjustment Loan,,,(Historic)Agriculture adjustment,,,,
P007196,Latin America and Caribbean,Republic of Guatemala,Closed,Power Distribution Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007196,1986-06-23T00:00:00Z,6/30/1996,,,,,,,,,Specific Investment Loan,C,,(Historic)Distribution and transmission,,,,
P006154,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Gas Recycling Project - Vuelta Grande,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006154,1986-06-23T00:00:00Z,12/31/1990,,,,,,,,,Specific Investment Loan,,,"(Historic)Refining, storage and distribution",,,,
P006418,Latin America and Caribbean,Federative Republic of Brazil,Closed,Electric Power Sector Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006418,1986-06-19T00:00:00Z,6/30/1987,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Electric power and other energy adjustment,,,,
P006394,Latin America and Caribbean,Federative Republic of Brazil,Closed,Public Sector Management Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006394,1986-06-19T00:00:00Z,12/31/1993,,,,,,,,,Technical Assistance Loan,,,(Historic)Institutional Development,,,,
P006362,Latin America and Caribbean,Federative Republic of Brazil,Closed,Upper and Middle Sao Francisco Irrigation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006362,1986-06-12T00:00:00Z,12/31/1994,,,,,,,,,Specific Investment Loan,C,,Irrigation and Drainage,,,,
P006432,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northeast Rural Development Project (05) PERNAMBUCO,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006432,1986-06-12T00:00:00Z,6/30/1996,,,,,,,,,Specific Investment Loan,C,,General finance sector,"Other Agriculture, Fishing and Forestry","Other Industry, Trade and Services",,
P005961,Latin America and Caribbean,Argentine Republic,Closed,Public Sector Management Technical Assistance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005961,1986-06-03T00:00:00Z,12/31/1991,,,,,,,,,Technical Assistance Loan,,,(Historic)Public sector management adjustment,,,,
P007095,Latin America and Caribbean,Republic of Ecuador,Closed,Power Sector Improvement Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007095,1986-06-03T00:00:00Z,12/31/1993,,,,,,,,,Technical Assistance Loan,C,,(Historic)Other power and energy conversion,,,,
P007366,Latin America and Caribbean,Republic of Honduras,Closed,Industrial Credit Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007366,1986-05-29T00:00:00Z,6/30/1995,,,,,,,,,Financial Intermediary Loan,C,,(Historic)Other finance,,,,
P006365,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northeast Basic Health Services Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006365,1986-05-22T00:00:00Z,12/31/1995,,,,,,,,,Specific Investment Loan,C,,Health,,,,
P006164,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Reconstruction Import Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006164,1986-05-20T00:00:00Z,12/31/1990,,,,,,,,,Sector Adjustment Loan,,,(Historic)Non-sector specific,,,,
P005967,Latin America and Caribbean,Argentine Republic,Closed,REFINERY SUPP LOAN,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005967,1986-05-20T00:00:00Z,,,,,,,,,,Specific Investment Loan,,,"(Historic)Refining, storage and distribution",,,,
P006081,Latin America and Caribbean,Barbados,Closed,Education and Training Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006081,1986-05-06T00:00:00Z,6/30/1993,,,,,,,,,Specific Investment Loan,C,,(Historic)Education adjustment,,,,
P006367,Latin America and Caribbean,Federative Republic of Brazil,Closed,Salvador Metropolitan Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006367,1986-04-22T00:00:00Z,6/30/1997,,,,,,,,,Specific Investment Loan,C,,"Other Water Supply, Sanitation and Waste Management",Roads and highways,Other social services,,
