Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P008129,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Highway Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008129,1983-02-15T00:00:00Z,12/31/1990,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Highways,,,,
P006330,Latin America and Caribbean,Federative Republic of Brazil,Closed,Feeder Road Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006330,1982-12-21T00:00:00Z,12/31/1989,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Highways,,,,
P006328,Latin America and Caribbean,Federative Republic of Brazil,Closed,Development Banking Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006328,1982-12-21T00:00:00Z,12/31/1986,,,,,,,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P007068,Latin America and Caribbean,Republic of Ecuador,Closed,Small Scale Enterprise Credit Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007068,1982-12-16T00:00:00Z,6/30/1987,,,,,,,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P007817,Latin America and Caribbean,Republic of Panama,Closed,Water Supply and Sewerage Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007817,1982-12-16T00:00:00Z,6/30/1989,,,,,,,,,Specific Investment Loan,,,(Historic)Urban water supply,,,,
P007979,Latin America and Caribbean,Republic of Peru,Closed,Alto Mayo Rural Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007979,1982-12-14T00:00:00Z,12/31/1988,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P007286,Latin America and Caribbean,Republic of Haiti,Closed,Education Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007286,1982-11-30T00:00:00Z,12/31/1987,,,,,,,,,Sector Investment and Maintenance Loan,,,Primary Education,,,,
P007982,Latin America and Caribbean,Republic of Peru,Closed,Primary Health Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007982,1982-11-30T00:00:00Z,6/30/1989,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Basic health,,,,
P007980,Latin America and Caribbean,Republic of Peru,Closed,Higher Agricultural Education Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007980,1982-11-09T00:00:00Z,12/31/1988,,,,,,,,,Specific Investment Loan,,,Tertiary Education,,,,
P007983,Latin America and Caribbean,Republic of Peru,Closed,Public Sector Management Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007983,1982-09-28T00:00:00Z,12/31/1986,,,,,,,,,Technical Assistance Loan,C,,(Historic)Public sector management adjustment,,,,
P006329,Latin America and Caribbean,Federative Republic of Brazil,Closed,Carajas Iron Ore Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006329,1982-08-10T00:00:00Z,12/31/1987,,,,,,,,,Specific Investment Loan,C,,(Historic)Mining and other extractive,,,,
P007981,Latin America and Caribbean,Republic of Peru,Closed,Petroleum Production Enhancement Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007981,1982-08-10T00:00:00Z,6/30/1987,,,,,,,,,Specific Investment Loan,,,(Historic)Oil and gas exploration and development,,,,
P007576,Latin America and Caribbean,United Mexican States,Closed,MEXICO CITY URBAN EN,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007576,1982-08-03T00:00:00Z,12/31/1987,,,,,,,,,Technical Assistance Loan,,,(Historic)Urban management,,,,
P006331,Latin America and Caribbean,Federative Republic of Brazil,Closed,Preparation of Metropolitan Development Programs for Salvador and Fortaleza Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006331,1982-08-03T00:00:00Z,6/30/1985,,,,,,,,,Technical Assistance Loan,,,(Historic)Urban management,,,,
P006779,Latin America and Caribbean,Republic of Colombia,Closed,Sub-sector Project for Rural Basic Education,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006779,1982-07-27T00:00:00Z,3/31/1989,,,,,,,,,Sector Investment and Maintenance Loan,,,Primary Education,,,,
P007287,Latin America and Caribbean,Republic of Haiti,Closed,Power Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007287,1982-07-06T00:00:00Z,6/30/1986,,,,,,,,,Specific Investment Loan,,,(Historic)Thermal,,,,
P007572,Latin America and Caribbean,United Mexican States,Closed,San Fernando Rainfed Agricultural Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007572,1982-07-01T00:00:00Z,12/31/1990,,,,,,,,,Specific Investment Loan,,,Irrigation and Drainage,,,,
P007431,Latin America and Caribbean,Jamaica,Closed,Power Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007431,1982-06-24T00:00:00Z,12/31/1987,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Thermal,,,,
P007814,Latin America and Caribbean,Republic of Panama,Closed,Port Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007814,1982-06-17T00:00:00Z,6/30/1989,,,,,,,,,Specific Investment Loan,,,Ports/Waterways,,,,
P007975,Latin America and Caribbean,Republic of Peru,Closed,Power Project (06),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007975,1982-06-15T00:00:00Z,6/30/1988,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Distribution and transmission,,,,
P006318,Latin America and Caribbean,Federative Republic of Brazil,Closed,Maranhao Rural Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006318,1982-06-10T00:00:00Z,12/31/1988,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P006774,Latin America and Caribbean,Republic of Colombia,Closed,Integrated Rural Development Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006774,1982-06-08T00:00:00Z,6/30/1990,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P006325,Latin America and Caribbean,Federative Republic of Brazil,Closed,Recife Metropolitan Region Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006325,1982-06-03T00:00:00Z,12/31/1989,,,,,,,,,Specific Investment Loan,,,(Historic)Urban management,,,,
P007065,Latin America and Caribbean,Republic of Ecuador,Closed,Vocational Training Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007065,1982-06-03T00:00:00Z,6/30/1990,,,,,,,,,Specific Investment Loan,,,Vocational training,,,,
P007284,Latin America and Caribbean,Republic of Haiti,Closed,Forestry Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007284,1982-06-03T00:00:00Z,12/30/1989,,,,,,,,,Specific Investment Loan,,,Forestry,,,,
P006321,Latin America and Caribbean,Federative Republic of Brazil,Closed,Amazonas Agricultural Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006321,1982-05-27T00:00:00Z,12/31/1990,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P007570,Latin America and Caribbean,United Mexican States,Closed,Pollution Control Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007570,1982-05-25T00:00:00Z,12/31/1988,,,,,,,,,Financial Intermediary Loan,,,(Historic)Other finance,,,,
P007972,Latin America and Caribbean,Republic of Peru,Closed,Agricultural Research and Extension Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007972,1982-05-20T00:00:00Z,3/31/1988,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Agricultural extension,,,,
P007569,Latin America and Caribbean,United Mexican States,Closed,Capital Goods Industries Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007569,1982-05-13T00:00:00Z,6/30/1989,,,,,,,,,Financial Intermediary Loan,,,(Historic)Industrial adjustment,,,,
P007876,Latin America and Caribbean,Republic of Paraguay,Closed,Eje Norte Rural Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007876,1982-05-11T00:00:00Z,12/31/1991,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P007977,Latin America and Caribbean,Republic of Peru,Closed,Lima Water Supply and Sewerage Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007977,1982-05-11T00:00:00Z,6/30/1988,,,,,,,,,Specific Investment Loan,,,(Historic)Urban water supply,,,,
P006323,Latin America and Caribbean,Federative Republic of Brazil,Closed,Electrobras Project (01) Power Distribution,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006323,1982-05-11T00:00:00Z,12/31/1989,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Distribution and transmission,,,,
P007877,Latin America and Caribbean,Republic of Paraguay,Closed,Highway Project (07),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007877,1982-05-11T00:00:00Z,6/30/1991,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Highways,,,,
P007067,Latin America and Caribbean,Republic of Ecuador,Closed,National Low Income Housing Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007067,1982-05-04T00:00:00Z,6/30/1988,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Urban housing,,,,
P006776,Latin America and Caribbean,Republic of Colombia,Closed,Highways Project (08),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006776,1982-04-01T00:00:00Z,12/31/1988,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Highways,,,,
P007285,Latin America and Caribbean,Republic of Haiti,Closed,Highway Project (06),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007285,1982-04-01T00:00:00Z,6/30/1987,,,,,,,,,Specific Investment Loan,,,(Historic)Highways,,,,
P006972,Latin America and Caribbean,Commonwealth of Dominica,Closed,Road Maintenance and Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006972,1982-04-01T00:00:00Z,6/30/1988,,,,,,,,,Specific Investment Loan,,,(Historic)Highways,,,,
P007974,Latin America and Caribbean,Republic of Peru,Closed,Petroleum Refineries Engineering Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007974,1982-03-25T00:00:00Z,6/30/1987,,,,,,,,,Technical Assistance Loan,,,"(Historic)Refining, storage and distribution",,,,
P006075,Latin America and Caribbean,Barbados,Closed,Technical Assistance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006075,1982-03-25T00:00:00Z,3/31/1986,,,,,,,,,Technical Assistance Loan,,,(Historic)Public sector management adjustment,,,,
P006320,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northwest Region Development Program Project (02) Phase - Mato Grosso Rural Development,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006320,1982-03-25T00:00:00Z,12/31/1988,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P006992,Latin America and Caribbean,Dominican Republic,Closed,Sites and Services Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006992,1982-03-23T00:00:00Z,6/30/1987,,,,,,,,,Specific Investment Loan,,,(Historic)Urban housing,,,,
P007430,Latin America and Caribbean,Jamaica,Closed,Structural Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007430,1982-03-23T00:00:00Z,3/31/1983,,,,,,,,,Structural Adjustment Loan,,,(Historic)Economic management,,,,
P007432,Latin America and Caribbean,Jamaica,Closed,Technical Assistance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007432,1982-03-23T00:00:00Z,9/30/1985,,,,,,,,,Technical Assistance Loan,,,(Historic)Public sector management adjustment,,,,
P007428,Latin America and Caribbean,Jamaica,Closed,Kingston Export Free Zone Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007428,1982-03-23T00:00:00Z,12/31/1990,,,,,,,,,Financial Intermediary Loan,,,(Historic)Other finance,,,,
P007568,Latin America and Caribbean,United Mexican States,Closed,Irrigation Rehabilitation Bajo Rio Bravo/Bajo Rio San Juan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007568,1982-03-16T00:00:00Z,12/31/1988,,,,,,,,,Specific Investment Loan,,,Irrigation and Drainage,,,,
P007064,Latin America and Caribbean,Republic of Ecuador,Closed,Development Banking Project (05),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007064,1982-02-23T00:00:00Z,12/31/1986,,,,,,,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P006066,Latin America and Caribbean,Commonwealth of The Bahamas,Closed,Urban Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006066,1982-02-16T00:00:00Z,12/31/1987,,,,,,,,,Specific Investment Loan,,,(Historic)Urban housing,,,,
P007240,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,Petroleum Exploration Promotion Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007240,1982-02-16T00:00:00Z,12/31/1986,,,,,,,,,Technical Assistance Loan,,,(Historic)Oil and gas exploration and development,,,,
P007976,Latin America and Caribbean,Republic of Peru,Closed,Highway Project (08),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007976,1982-02-16T00:00:00Z,6/30/1987,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Highways,,,,
P006777,Latin America and Caribbean,Republic of Colombia,Closed,Railways Project (07),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006777,1982-02-16T00:00:00Z,12/31/1987,,,,,,,,,Sector Investment and Maintenance Loan,,,Railways,,,,
P007875,Latin America and Caribbean,Republic of Paraguay,Closed,Caazapa Area Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007875,1982-01-28T00:00:00Z,12/31/1993,,,,,,,,,Specific Investment Loan,C,,(Historic)Agriculture adjustment,,,,
P007765,Latin America and Caribbean,Republic of Nicaragua,Closed,Municipal Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007765,1982-01-12T00:00:00Z,12/31/1984,,,,,,,,,Specific Investment Loan,,,(Historic)Urban management,,,,
P007361,Latin America and Caribbean,Republic of Honduras,Closed,Industrial Credit Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007361,1981-12-22T00:00:00Z,6/30/1987,,,50200000,,,50200000,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P006775,Latin America and Caribbean,Republic of Colombia,Closed,Upper Magdalena Watershed Management Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006775,1981-12-15T00:00:00Z,6/30/1987,,,,,,,,,Specific Investment Loan,,,Irrigation and Drainage,,,,
P007429,Latin America and Caribbean,Jamaica,Closed,Education Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007429,1981-12-15T00:00:00Z,6/30/1988,,,,,,,,,Specific Investment Loan,,,Vocational training,,,,
P007973,Latin America and Caribbean,Republic of Peru,Closed,Small Scale Enterprise Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007973,1981-12-08T00:00:00Z,12/31/1987,,,,,,,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P005940,Latin America and Caribbean,Argentine Republic,Closed,Industrial Credit Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005940,1981-12-01T00:00:00Z,12/29/1988,,,,,,,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P006324,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northwest Region Development Program (01) Phase,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006324,1981-12-01T00:00:00Z,9/30/1988,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Highways,,,,
P006322,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northwest Region Development Program - First Phase - Health Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006322,1981-12-01T00:00:00Z,6/30/1988,,,,,,,,,Specific Investment Loan,,,(Historic)Basic health,,,,
P006319,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northwest Region Development Program Project (01) Agricultural Development and Environmental Protection,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006319,1981-12-01T00:00:00Z,3/31/1990,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P007063,Latin America and Caribbean,Republic of Ecuador,Closed,Esmeraldas Rural Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007063,1981-07-21T00:00:00Z,12/31/1991,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P007571,Latin America and Caribbean,United Mexican States,Closed,Technical Training Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007571,1981-07-21T00:00:00Z,6/30/1985,,,,,,,,,Sector Investment and Maintenance Loan,,,Vocational training,,,,
P007567,Latin America and Caribbean,United Mexican States,Closed,Integrated Rural Development - PIDER Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007567,1981-07-21T00:00:00Z,12/31/1988,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Agriculture adjustment,,,,
P007066,Latin America and Caribbean,Republic of Ecuador,Closed,Power Transmission Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007066,1981-07-21T00:00:00Z,12/31/1985,,,,,,,,,Specific Investment Loan,,,(Historic)Distribution and transmission,,,,
P005941,Latin America and Caribbean,Argentine Republic,Closed,Oil and Gas Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005941,1981-07-07T00:00:00Z,12/31/1988,,,,,,,,,Financial Intermediary Loan,,,(Historic)Oil and gas exploration and development,,,,
P008128,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Telecommunications Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008128,1981-07-07T00:00:00Z,6/30/1989,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Telecommunications and informatics,,,,
P005942,Latin America and Caribbean,Argentine Republic,Closed,Refinery Conversion Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005942,1981-07-07T00:00:00Z,12/31/1989,,,,,,,,,Specific Investment Loan,,,"(Historic)Refining, storage and distribution",,,,
P007762,Latin America and Caribbean,Republic of Nicaragua,Closed,Industrial Rehabilitation Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007762,1981-06-25T00:00:00Z,3/31/1984,,,,,,,,,Financial Intermediary Loan,,,(Historic)Industrial restructuring,,,,
P006991,Latin America and Caribbean,Dominican Republic,Closed,Cocoa and Coffee Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006991,1981-06-23T00:00:00Z,6/30/1989,,,,,,,,,Emergency Recovery Loan,,,(Historic)Perennial crops,,,,
P007970,Latin America and Caribbean,Republic of Peru,Closed,Power Engineering Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007970,1981-06-23T00:00:00Z,6/30/1987,,,,,,,,,Technical Assistance Loan,,,(Historic)Other power and energy conversion,,,,
P007813,Latin America and Caribbean,Republic of Panama,Closed,Road Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007813,1981-06-23T00:00:00Z,6/30/1989,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Highways,,,,
P006920,Latin America and Caribbean,Republic of Costa Rica,Closed,Petroleum Sector Technical Assistance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006920,1981-06-23T00:00:00Z,12/31/1987,,,,,,,,,Technical Assistance Loan,,,(Historic)Oil and gas exploration and development,,,,
P007874,Latin America and Caribbean,Republic of Paraguay,Closed,Rural Water Supply and Sanitation Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007874,1981-06-16T00:00:00Z,6/30/1989,,,,,,,,,Specific Investment Loan,,,(Historic)Rural water supply and sanitation,,,,
P006311,Latin America and Caribbean,Federative Republic of Brazil,Closed,Piaui Rural Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006311,1981-06-16T00:00:00Z,12/31/1986,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P007427,Latin America and Caribbean,Jamaica,Closed,Petroleum Exploration Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007427,1981-06-16T00:00:00Z,6/30/1985,,,,,,,,,Specific Investment Loan,,,(Historic)Oil and gas exploration and development,,,,
P006312,Latin America and Caribbean,Federative Republic of Brazil,Closed,Agricultural Research Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006312,1981-06-16T00:00:00Z,12/31/1987,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Research,,,,
P006770,Latin America and Caribbean,Republic of Colombia,Closed,Guavio Hydropower Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006770,1981-05-28T00:00:00Z,6/30/1990,,,,,,,,,Specific Investment Loan,C,,(Historic)Electric power and other energy adjustment,,,,
P006771,Latin America and Caribbean,Republic of Colombia,Closed,Village Electrification Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006771,1981-05-21T00:00:00Z,6/30/1988,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Distribution and transmission,,,,
P006769,Latin America and Caribbean,Republic of Colombia,Closed,Irrigation Rehabilitation Project (01),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006769,1981-05-19T00:00:00Z,12/31/1988,,,,,,,,,Specific Investment Loan,,,Irrigation and Drainage,,,,
P006313,Latin America and Caribbean,Federative Republic of Brazil,Closed,Alcohol and Biomas Energy Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006313,1981-05-12T00:00:00Z,3/31/1987,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Other power and energy conversion,,,,
P007565,Latin America and Caribbean,United Mexican States,Closed,Urban and Regional Development Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007565,1981-05-12T00:00:00Z,12/31/1988,,,,,,,,,Specific Investment Loan,,,(Historic)Urban management,,,,
P007062,Latin America and Caribbean,Republic of Ecuador,Closed,Puerto Ila Chone Rural Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007062,1981-05-12T00:00:00Z,6/30/1991,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P007873,Latin America and Caribbean,Republic of Paraguay,Closed,Rural Primary Education Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007873,1981-05-12T00:00:00Z,12/31/1988,,,,,,,,,Specific Investment Loan,,,Primary Education,,,,
P007872,Latin America and Caribbean,Republic of Paraguay,Closed,Livestock Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007872,1981-04-30T00:00:00Z,12/31/1985,,,,,,,,,Financial Intermediary Loan,,,Livestock,,,,
P007426,Latin America and Caribbean,Jamaica,Closed,Export Development Fund Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007426,1981-04-30T00:00:00Z,12/31/1983,,,,,,,,,Sector Adjustment Loan,,,(Historic)Trade policy reform,,,,
P007764,Latin America and Caribbean,Republic of Nicaragua,Closed,Managua Water Supply Engineering Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007764,1981-04-30T00:00:00Z,12/31/1984,,,,,,,,,Technical Assistance Loan,,,(Historic)Urban water supply,,,,
P006317,Latin America and Caribbean,Federative Republic of Brazil,Closed,Multi State Water Supply and Sewerage Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006317,1981-04-21T00:00:00Z,12/31/1987,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Urban water supply,,,,
P007282,Latin America and Caribbean,Republic of Haiti,Closed,Industrial Credits Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007282,1981-04-14T00:00:00Z,3/31/1987,,,,,,,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P007968,Latin America and Caribbean,Republic of Peru,Closed,Industrial Credit Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007968,1981-04-07T00:00:00Z,12/31/1987,,,,,,,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P006316,Latin America and Caribbean,Federative Republic of Brazil,Closed,Urban Transport Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006316,1981-03-31T00:00:00Z,12/31/1986,,,,,,,,,Specific Investment Loan,,,(Historic)Urban transport,,,,
P006773,Latin America and Caribbean,Republic of Colombia,Closed,Rural Roads Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006773,1981-03-31T00:00:00Z,6/30/1986,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Rural roads,,,,
P007283,Latin America and Caribbean,Republic of Haiti,Closed,Port Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007283,1981-03-26T00:00:00Z,6/28/1985,,,,,,,,,Sector Investment and Maintenance Loan,,,Ports/Waterways,,,,
P007564,Latin America and Caribbean,United Mexican States,Closed,Port Development Preparation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007564,1981-03-26T00:00:00Z,12/31/1986,,,,,,,,,Technical Assistance Loan,,,Ports/Waterways,,,,
P006065,Latin America and Caribbean,Commonwealth of The Bahamas,Closed,Vocational and Technical Education Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006065,1981-03-26T00:00:00Z,6/30/1988,,,,,,,,,Specific Investment Loan,,,Vocational training,,,,
P007971,Latin America and Caribbean,Republic of Peru,Closed,Aviation Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007971,1981-03-26T00:00:00Z,12/31/1987,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Other transportation,,,,
P007811,Latin America and Caribbean,Republic of Panama,Closed,Development Banking Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007811,1981-03-19T00:00:00Z,6/30/1985,,,,,,,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P007281,Latin America and Caribbean,Republic of Haiti,Closed,Agricultural Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007281,1981-03-17T00:00:00Z,9/30/1983,,,,,,,,,Emergency Recovery Loan,,,(Historic)Other agriculture,,,,
P007812,Latin America and Caribbean,Republic of Panama,Closed,Energy Planning and Petroleum Exploration Promotion Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007812,1981-03-17T00:00:00Z,12/31/1984,,,,,,,,,Technical Assistance Loan,,,(Historic)Oil and gas exploration and development,,,,
P006772,Latin America and Caribbean,Republic of Colombia,Closed,Playas Hydropower Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006772,1981-03-03T00:00:00Z,3/31/1991,,,,,,,,,Specific Investment Loan,,,(Historic)Hydro,,,,
P007239,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,Technical Assistance Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007239,1981-02-03T00:00:00Z,12/31/1984,,,,,,,,,Technical Assistance Loan,,,(Historic)Public sector management adjustment,,,,
P007237,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,Structural Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007237,1981-02-03T00:00:00Z,6/30/1983,,,,,,,,,Structural Adjustment Loan,,,(Historic)Economic management,,,,
P007561,Latin America and Caribbean,United Mexican States,Closed,Rainfed Agricultural Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007561,1981-01-22T00:00:00Z,6/30/1987,,,,,,,,,Specific Investment Loan,,,(Historic)Agriculture adjustment,,,,
P006074,Latin America and Caribbean,Barbados,Closed,Power Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006074,1981-01-06T00:00:00Z,6/30/1987,,,,,,,,,Specific Investment Loan,,,(Historic)Distribution and transmission,,,,
